Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Total_Services,Premium_Services,Streaming_Services,Has_Phone_And_Internet,Monthly_Charge_per_Service,Tenure_Years,Referrals_per_Tenure_Year,Long_Distance_Dependency,Is_New_Customer,Senior_Citizen,Offer_Offer_A,Offer_Offer_B,Offer_Offer_C,Offer_Offer_D,Offer_Offer_E,Internet_Type_DSL,Internet_Type_Fiber_Optic,Internet_Type_No_Internet,Contract_One_Year,Contract_Two_Year,Payment_Method_Credit_Card,Payment_Method_Mailed_Check,Customer_Status,Churn_Category,Churn_Reason
9057-SIHCH,0,48,0,0,Twentynine Palms,92278,34.457829,-116.139589,0,3,Offer E,1,9.95,1,1,Fiber Optic,13.0,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,96.6,291.9,0.0,0,29.85,321.75,6,0,3,1,16.099999999999998,0.25,0.0,0.09338338808071328,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Churned,Price,Price too high
9058-CBREO,0,69,0,0,Winton,95388,37.421299,-120.599587,0,1,No Offer,1,22.56,1,1,Cable,2.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Credit Card,50.55,50.55,0.0,0,22.56,73.11,3,0,0,1,16.849999999999998,0.08333333333333333,0.0,0.3085761181780878,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Churned,Dissatisfaction,Product dissatisfaction
9058-HRZSV,0,77,1,0,Baldwin Park,91706,34.098275,-117.967399,2,65,No Offer,1,38.32,0,1,Fiber Optic,25.0,1,1,1,0,0,1,1,1,One Year,0,Bank Withdrawal,94.4,6126.15,0.0,0,2490.8,8616.95,8,3,2,1,11.8,5.416666666666667,0.3692307692307692,0.28872814948764314,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
9058-MJLZC,0,37,0,0,Yuba City,95991,39.02741,-121.614982,0,24,No Offer,1,35.56,0,1,Fiber Optic,3.0,1,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,94.6,2283.15,0.0,0,853.44,3136.59,7,1,3,1,13.514285714285714,2.0,0.0,0.2732022126613399,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
9060-HJJRW,0,52,0,0,Culver City,90232,34.019323,-118.391902,0,51,No Offer,0,0.0,0,1,DSL,24.0,0,1,1,0,1,1,1,1,One Year,1,Credit Card,56.4,2928.5,0.0,0,0.0,2928.5,7,2,3,0,8.057142857142857,4.25,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,Stayed,No Churn,No Churn
9061-TIHDA,1,67,1,0,Murrieta,92563,33.581045,-117.14719,1,13,No Offer,1,31.7,1,1,Cable,6.0,0,0,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,95.25,1233.65,48.09,0,412.1,1597.66,6,0,3,1,15.875,1.0833333333333333,0.9230769230769231,0.24970460811343048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Churned,Competitor,Competitor had better devices
9063-ZGTUY,0,22,1,0,Adelanto,92301,34.667815,-117.536183,3,61,No Offer,1,46.27,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.4,1182.55,0.0,0,2822.47,4005.02,1,0,0,0,19.4,5.083333333333333,0.5901639344262295,0.7045835236790011,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Churned,Price,Long distance charges
9065-ZCPQX,1,24,1,0,San Jacinto,92582,33.806708,-117.02007,2,72,Offer A,1,39.61,1,1,DSL,85.0,1,1,1,1,0,1,1,1,Two Year,0,Bank Withdrawal,78.85,5763.15,0.0,0,2851.92,8615.07,9,4,2,1,8.761111111111111,6.0,0.3333333333333333,0.3343744723957454,0,0,1,0,0,0,0,1,0,0,0,1,0,0,Stayed,No Churn,No Churn
9066-QRSDU,0,23,1,0,Marina,93933,36.689582,-121.758398,7,69,Offer A,1,22.08,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,26.3,1763.55,0.0,0,1523.52,3287.07,1,0,0,0,26.3,5.75,1.2173913043478262,0.45638693675072345,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Stayed,No Churn,No Churn
9067-SQTNS,1,37,1,2,Salinas,93905,36.667794,-121.601306,1,44,No Offer,1,34.94,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,20.6,926.0,0.0,0,1537.36,2463.36,1,0,0,0,20.6,3.6666666666666665,0.27272727272727276,0.6290961469211379,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Stayed,No Churn,No Churn
9067-YGSCA,0,35,0,0,Salinas,93901,36.64152,-121.622188,0,70,No Offer,1,31.33,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,26.05,1856.4,0.0,0,2193.1,4049.5,1,0,0,0,26.05,5.833333333333333,0.0,0.546009062391077,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Stayed,No Churn,No Churn
9068-FHQHD,0,42,1,3,Petrolia,95558,40.274302,-124.210902,1,40,No Offer,1,3.01,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,20.15,777.35,0.0,0,120.4,897.75,1,0,0,0,20.15,3.3333333333333335,0.3,0.12996545768566495,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Stayed,No Churn,No Churn
9068-VPWQQ,1,21,1,0,Tracy,95376,37.680968,-121.446049,10,61,No Offer,1,28.8,1,1,Cable,52.0,1,0,1,1,0,1,1,1,Two Year,0,Credit Card,75.35,4729.3,0.0,0,1756.8,6486.1,8,3,2,1,9.41875,5.083333333333333,1.9672131147540985,0.2765242438790207,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Stayed,No Churn,No Churn
9069-LGEUL,1,25,1,0,San Diego,92117,32.825086,-117.199424,5,23,No Offer,1,3.67,0,1,DSL,69.0,1,0,0,0,0,1,1,0,Month-to-Month,1,Bank Withdrawal,59.95,1406.0,26.55,140,84.41,1603.86,5,1,2,1,11.99,1.9166666666666667,2.608695652173913,0.05768626218170386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
9070-BCKQP,0,20,1,0,Wilmington,90744,33.782068,-118.262263,5,72,Offer A,1,23.7,1,1,Fiber Optic,85.0,1,0,1,1,1,1,1,1,Two Year,1,Credit Card,110.15,7881.2,0.0,0,1706.4,9587.6,9,3,3,1,12.238888888888889,6.0,0.8333333333333334,0.17706387747478522,0,0,1,0,0,0,0,0,1,0,0,1,1,0,Stayed,No Churn,No Churn
9073-ZZIAY,1,51,1,0,Long Beach,90806,33.802664,-118.179971,2,62,No Offer,1,43.2,0,1,DSL,23.0,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,86.1,5215.25,0.0,0,2678.4,7893.65,10,4,3,1,8.61,5.166666666666667,0.3870967741935484,0.33410672853828305,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Stayed,No Churn,No Churn
9074-KGVOX,1,44,1,3,Westport,95488,39.724433,-123.767578,10,50,No Offer,0,0.0,0,1,DSL,23.0,1,0,0,0,1,0,0,1,Month-to-Month,1,Credit Card,39.45,2021.35,0.0,0,0.0,2021.35,4,1,1,0,9.8625,4.166666666666667,2.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Stayed,No Churn,No Churn
9076-AXYIK,1,66,1,0,Nipton,92364,35.478736,-115.516984,2,64,No Offer,1,20.19,1,1,Fiber Optic,8.0,0,0,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,102.1,6538.45,0.0,0,1292.16,7830.61,8,2,3,1,12.7625,5.333333333333333,0.375,0.16509935399460302,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
9079-LWTFD,1,50,0,0,Pioneertown,92268,34.201108,-116.593456,0,47,No Offer,1,47.73,1,1,Fiber Optic,25.0,1,1,0,1,1,0,0,1,Month-to-Month,0,Credit Card,100.75,4669.2,0.0,0,2243.31,6912.51,7,3,1,1,14.392857142857142,3.9166666666666665,0.0,0.32145743534482757,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Stayed,No Churn,No Churn
9079-YEXQJ,0,56,0,0,Chino,91710,33.990646,-117.663025,0,54,No Offer,1,46.74,1,1,Fiber Optic,16.0,0,1,1,1,1,1,1,0,Month-to-Month,0,Bank Withdrawal,111.1,6014.85,0.0,50,2523.96,8588.81,8,3,3,1,13.8875,4.5,0.0,0.2961226558540294,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Dissatisfaction,Product dissatisfaction
9081-WWXKP,0,64,1,1,Soledad,93960,36.414216,-121.360597,8,47,No Offer,1,37.35,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.25,873.4,0.0,0,1755.45,2628.85,1,0,0,0,20.25,3.9166666666666665,2.042553191489362,0.6484375,0,1,0,0,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
9084-OAYKL,1,29,0,0,Little River,95456,39.245911,-123.77214,0,58,Offer B,1,49.02,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.8,1212.25,0.0,0,2843.16,4055.41,1,0,0,0,20.8,4.833333333333333,0.0,0.7020910913778287,0,0,0,1,0,0,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
9086-YJYXS,1,23,1,1,San Martin,95046,37.084697,-121.606417,0,34,Offer C,1,5.39,1,1,Cable,52.0,0,0,1,0,1,1,1,1,One Year,0,Bank Withdrawal,77.2,2753.8,0.0,0,183.26,2937.06,7,1,3,1,11.028571428571428,2.8333333333333335,0.0,0.0652621382733987,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Stayed,No Churn,No Churn
9087-EYCPR,0,63,0,0,Manteca,95336,37.830267,-121.201018,0,60,Offer B,1,39.41,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Mailed Check,25.0,1505.05,0.0,0,2364.6,3869.65,1,0,0,0,25.0,5.0,0.0,0.6118615121875485,0,1,0,1,0,0,0,0,0,1,0,1,0,1,Stayed,No Churn,No Churn
9089-UOWJG,0,51,1,3,Lotus,95651,38.815515,-120.916997,2,12,No Offer,1,7.97,0,1,DSL,52.0,0,0,1,0,1,0,0,1,Month-to-Month,1,Credit Card,58.35,740.55,0.0,0,95.64,836.19,5,1,1,1,11.67,1.0,2.0,0.12017490952955366,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Stayed,No Churn,No Churn
9090-SGQXL,1,70,1,0,Ben Lomond,95005,37.078873,-122.090386,1,68,No Offer,1,47.17,1,1,Fiber Optic,29.0,0,1,1,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,105.3,7299.65,0.0,0,3207.56,10507.21,7,2,2,1,15.042857142857143,5.666666666666667,0.1764705882352941,0.309372335541418,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Competitor,Competitor offered more data
9091-WTUUY,1,30,1,0,Ripon,95366,37.750778,-121.13238,4,64,No Offer,1,25.74,0,1,DSL,51.0,1,0,1,1,1,0,0,1,Two Year,0,Mailed Check,69.25,4447.75,0.0,0,1647.36,6095.11,7,3,1,1,9.892857142857142,5.333333333333333,0.75,0.27097589219917884,0,0,0,0,0,0,0,1,0,0,0,1,0,1,Stayed,No Churn,No Churn
9092-GDZKO,1,49,0,0,New Cuyama,93254,34.956577,-119.750142,0,22,Offer D,1,22.97,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,24.85,493.4,21.32,0,505.34,977.42,1,0,0,0,24.85,1.8333333333333333,0.0,0.48034295273943955,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Stayed,No Churn,No Churn
9093-FPDLG,0,54,0,0,Hilmar,95324,37.394536,-120.890747,0,11,No Offer,1,9.52,0,1,Fiber Optic,4.0,0,1,1,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,94.2,999.9,0.0,0,104.72,1104.62,8,3,2,1,11.775,0.9166666666666666,0.0,0.09178557655225607,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
9094-AZPHK,0,64,0,0,San Bernardino,92405,34.142747,-117.300864,0,15,Offer D,1,32.07,1,1,Fiber Optic,28.0,0,1,0,0,1,1,1,0,Month-to-Month,1,Bank Withdrawal,100.15,1415.0,0.0,0,481.05,1896.05,6,1,3,1,16.691666666666666,1.25,0.0,0.24255029496294056,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
9095-HFAFX,0,61,0,0,San Diego,92126,32.886925,-117.152162,0,5,Offer E,1,20.2,0,1,Fiber Optic,23.0,0,0,0,0,1,0,0,0,Month-to-Month,1,Credit Card,81.0,389.6,0.0,10,101.0,500.6,3,0,1,1,27.0,0.4166666666666667,0.0,0.19960474308300394,1,1,0,0,0,0,1,0,1,0,0,0,1,0,Churned,Competitor,Competitor made better offer
9097-ZUBYC,1,39,1,0,North San Juan,95960,39.423046,-120.984472,4,14,Offer D,1,21.34,0,1,DSL,24.0,0,0,0,1,0,0,0,1,Month-to-Month,0,Bank Withdrawal,48.8,664.4,0.0,0,298.76,963.16,4,1,0,1,12.2,1.1666666666666667,3.4285714285714284,0.30424864556601083,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
9099-FTUHS,0,40,0,0,Grass Valley,95945,39.194539,-120.988066,0,23,No Offer,1,48.63,1,1,Cable,11.0,1,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,54.4,1249.25,0.0,0,1118.49,2367.74,4,1,0,1,13.6,1.9166666666666667,0.0,0.4719984470542561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stayed,No Churn,No Churn
9101-BWFSS,0,58,1,0,Tollhouse,93667,36.993666,-119.348267,1,50,Offer B,1,29.43,1,1,Fiber Optic,14.0,1,1,0,1,1,1,1,1,One Year,0,Bank Withdrawal,108.55,5610.7,0.0,0,1471.5,7082.2,9,3,3,1,12.06111111111111,4.166666666666667,0.24,0.21329178141759678,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Churned,Other,Moved
9101-NTIXF,1,32,0,0,Lompoc,93436,34.601055,-120.382917,0,2,Offer E,1,15.16,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.4,50.6,0.0,0,30.32,80.92,1,0,0,0,19.4,0.16666666666666666,0.0,0.4386574074074074,1,0,0,0,0,0,1,0,0,1,0,0,1,0,Joined,No Churn,No Churn
9102-IAYHT,0,29,1,0,Salinas,93908,36.624338,-121.615669,1,17,No Offer,1,47.76,1,1,Fiber Optic,26.0,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,85.45,1451.6,0.0,0,811.92,2263.52,5,0,2,1,17.09,1.4166666666666667,0.7058823529411764,0.35853164176863594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Churned,Attitude,Attitude of support person
9102-OXKFY,1,35,0,0,Camptonville,95922,39.432127,-121.099287,0,59,Offer B,1,49.48,1,1,Cable,9.0,0,0,1,0,0,0,0,1,Two Year,0,Credit Card,54.15,3116.15,0.0,0,2919.32,6035.47,4,1,0,1,13.5375,4.916666666666667,0.0,0.47746791469651645,0,0,0,1,0,0,0,0,0,0,0,1,1,0,Stayed,No Churn,No Churn
9103-CXVOK,1,31,1,2,Grover Beach,93433,35.120833,-120.61843,8,1,No Offer,1,30.38,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.75,19.75,0.0,0,30.38,50.13,1,0,0,0,19.75,0.08333333333333333,96.0,0.6060243367245163,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Joined,No Churn,No Churn
9103-TCIHJ,0,60,0,0,Los Angeles,90059,33.927254,-118.249826,0,15,Offer D,1,40.66,1,1,DSL,8.0,1,0,0,0,0,0,0,1,Month-to-Month,1,Mailed Check,55.7,899.8,0.0,0,609.9,1509.7,4,1,0,1,13.925,1.25,0.0,0.4219593192195932,0,1,0,0,0,1,0,1,0,0,0,0,0,1,Churned,Price,Price too high
9107-UKCKY,1,36,1,0,Carpinteria,93013,34.441398,-119.513163,7,61,Offer B,1,27.88,1,1,DSL,5.0,0,1,1,0,1,1,1,0,One Year,1,Bank Withdrawal,79.8,4914.8,0.0,70,1700.68,6685.48,7,2,3,1,11.4,5.083333333333333,1.3770491803278688,0.25891530460624074,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
9108-EJFJP,0,21,1,0,Jacumba,91934,32.649787,-116.2237,6,1,Offer E,1,16.06,0,1,DSL,59.0,1,1,0,0,0,0,1,1,Month-to-Month,1,Credit Card,53.55,53.55,0.0,0,16.06,69.61,6,2,1,1,8.924999999999999,0.08333333333333333,72.0,0.23071397787674183,1,0,0,0,0,0,1,1,0,0,0,0,1,0,Joined,No Churn,No Churn
9108-EQPNQ,0,27,1,2,San Leandro,94577,37.717196,-122.159338,10,10,Offer D,1,18.57,1,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,26.1,225.55,0.0,0,185.7,411.25,1,0,0,0,26.1,0.8333333333333334,12.0,0.41571524513096036,0,0,0,0,0,1,0,0,0,1,0,1,1,0,Stayed,No Churn,No Churn
9110-HSGTV,0,46,0,0,San Diego,92102,32.716007,-117.117462,0,69,Offer A,1,25.73,0,1,DSL,22.0,1,0,1,1,1,1,1,1,Two Year,1,Credit Card,82.45,5555.3,15.38,0,1775.37,7315.29,9,3,3,1,9.161111111111111,5.75,0.0,0.23784433351821038,0,0,1,0,0,0,0,1,0,0,0,1,1,0,Stayed,No Churn,No Churn
9112-WSNPU,0,65,0,0,Monterey,93940,36.362741,-121.869685,0,35,No Offer,1,16.91,0,1,Fiber Optic,30.0,0,0,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.55,2419.0,0.0,0,591.85,3010.85,3,0,0,1,23.516666666666666,2.9166666666666665,0.0,0.19334552938486166,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
9114-AAFQH,0,27,1,0,North Highlands,95660,38.671295,-121.388251,6,48,Offer B,1,49.88,0,1,DSL,42.0,0,1,1,0,0,1,1,1,One Year,1,Bank Withdrawal,65.65,3094.65,0.0,0,2394.24,5488.89,7,2,2,1,9.37857142857143,4.0,1.5,0.43174932917856834,0,0,0,1,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
9114-DPSIA,1,22,1,3,Stockton,95205,37.965695,-121.260051,8,72,No Offer,1,2.73,1,1,DSL,59.0,1,1,1,1,0,1,1,1,Two Year,0,Credit Card,81.0,5750.0,0.0,0,196.56,5946.56,9,4,2,1,9.0,6.0,1.3333333333333333,0.032604801146542454,0,0,0,0,0,0,0,1,0,0,0,1,1,0,Stayed,No Churn,No Churn
9114-VEPUF,1,19,1,0,Redwood City,94065,37.527497,-122.230941,4,62,Offer B,1,30.51,1,1,Fiber Optic,41.0,1,1,0,0,0,1,1,1,One Year,0,Bank Withdrawal,96.1,6001.45,0.0,0,1891.62,7893.07,7,2,2,1,13.728571428571428,5.166666666666667,0.7741935483870968,0.2409762262064608,0,0,0,1,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
9115-YQHGA,1,26,0,0,Lemoore,93245,36.303666,-119.825657,0,40,Offer B,1,34.49,0,1,DSL,73.0,0,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,51.1,2092.9,0.0,0,1379.6,3472.5,4,1,0,1,12.775,3.3333333333333335,0.0,0.4029676364061222,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Stayed,No Churn,No Churn
9117-SHLZX,1,36,0,0,Fremont,94538,37.505768,-121.962472,0,1,No Offer,1,10.41,0,1,DSL,17.0,0,0,0,0,0,0,0,1,Month-to-Month,1,Mailed Check,45.7,45.7,0.0,0,10.41,56.11,3,0,0,1,15.233333333333334,0.08333333333333333,0.0,0.1855284263054714,1,0,0,0,0,0,0,1,0,0,0,0,0,1,Churned,Dissatisfaction,Poor expertise of phone support
9121-PHQSR,1,69,1,0,Stratford,93266,36.175255,-119.813805,6,16,Offer D,1,48.41,1,1,Fiber Optic,6.0,0,0,0,0,1,0,0,1,Two Year,1,Credit Card,85.05,1391.15,0.0,0,774.56,2165.71,4,0,1,1,21.2625,1.3333333333333333,4.5,0.36273040611419155,0,1,0,0,0,1,0,0,1,0,0,1,1,0,Stayed,No Churn,No Churn
9122-UMROB,1,29,0,0,Los Angeles,90010,34.062125,-118.315709,0,1,No Offer,1,10.84,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.3,20.3,0.0,0,10.84,31.14,1,0,0,0,20.3,0.08333333333333333,0.0,0.3481053307642903,1,0,0,0,0,0,0,0,0,1,0,0,1,0,Joined,No Churn,No Churn
9124-LHCJQ,0,22,0,0,Los Angeles,90057,34.061918,-118.277939,0,1,No Offer,1,31.03,1,1,Fiber Optic,27.0,0,0,0,0,0,1,1,1,Month-to-Month,1,Credit Card,85.45,85.45,0.0,0,31.03,116.48,5,0,2,1,17.09,0.08333333333333333,0.0,0.26639766483516486,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Churned,Price,Price too high
9127-FHJBZ,1,60,1,3,Vallecito,95251,38.055562,-120.456298,1,72,No Offer,1,32.47,1,1,Fiber Optic,76.0,1,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,114.0,8093.15,0.0,0,2337.84,10430.99,10,4,3,1,11.4,6.0,0.16666666666666666,0.22168362121936233,0,1,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
9127-QRZMH,1,39,1,0,Santa Ana,92706,33.765893,-117.881533,1,44,No Offer,1,17.61,0,1,DSL,24.0,1,1,0,1,0,0,0,1,One Year,1,Bank Withdrawal,-9.0,2603.95,0.0,0,774.84,3378.79,6,3,0,1,-1.5,3.6666666666666665,0.27272727272727276,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Stayed,No Churn,No Churn
9128-CPXKI,0,36,0,0,Nicolaus,95659,38.788898,-121.608624,0,59,No Offer,1,30.44,0,1,Fiber Optic,30.0,0,0,1,0,1,1,1,1,Two Year,0,Bank Withdrawal,95.8,5655.45,0.0,0,1795.96,7451.41,7,1,3,1,13.685714285714285,4.916666666666667,0.0,0.241128010139417,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Stayed,No Churn,No Churn
9129-UXERG,0,65,0,0,Van Nuys,91405,34.202494,-118.448048,0,18,No Offer,1,1.27,1,1,Fiber Optic,3.0,0,1,0,1,1,1,1,0,Month-to-Month,1,Credit Card,103.6,1806.35,0.0,10,22.86,1839.21,7,2,3,1,14.799999999999999,1.5,0.0,0.012110231715457234,0,1,0,0,0,0,0,0,1,0,0,0,1,0,Stayed,No Churn,No Churn
9133-AYJZG,0,40,0,0,Mill Valley,94941,37.901371,-122.572024,0,23,No Offer,1,14.45,1,1,Fiber Optic,19.0,0,1,0,0,1,1,1,1,Month-to-Month,1,Credit Card,98.7,2249.1,0.0,0,332.35,2581.45,7,1,3,1,14.1,1.9166666666666667,0.0,0.12770658418029163,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Stayed,No Churn,No Churn
9134-CEQMF,1,75,1,0,Nice,95464,39.12334,-122.838198,1,7,Offer E,1,13.63,0,1,Fiber Optic,27.0,0,0,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,89.5,676.7,0.0,0,95.41,772.11,5,0,2,1,17.9,0.5833333333333334,1.7142857142857142,0.132163289052652,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Churned,Dissatisfaction,Network reliability
9134-WYRVP,1,51,0,0,Suisun City,94585,38.197907,-122.017258,0,51,Offer B,1,27.3,0,1,Fiber Optic,13.0,1,0,0,0,1,0,0,1,One Year,0,Credit Card,86.35,4267.15,0.0,0,1392.3,5659.45,5,1,1,1,17.27,4.25,0.0,0.24021117465904093,0,0,0,1,0,0,0,0,1,0,1,0,1,0,Stayed,No Churn,No Churn
9135-HSWOC,1,28,1,1,Fremont,94555,37.555473,-122.080312,3,64,Offer B,1,14.93,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,19.7,1274.05,0.0,0,955.52,2229.57,1,0,0,0,19.7,5.333333333333333,0.5625,0.43112907883338153,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Stayed,No Churn,No Churn
9135-MGVPY,1,41,1,0,Sanger,93657,36.819628,-119.440414,10,69,No Offer,1,48.37,0,1,DSL,7.0,1,1,1,1,1,1,1,1,Two Year,1,Credit Card,84.7,5878.9,0.0,0,3337.53,9216.43,10,4,3,1,8.47,5.75,1.7391304347826086,0.3634928984744871,0,0,0,0,0,0,0,1,0,0,0,1,1,0,Stayed,No Churn,No Churn
9136-ALYBR,1,44,0,0,Fontana,92337,34.049671,-117.468896,0,1,No Offer,0,0.0,0,1,Cable,2.0,0,0,0,0,0,0,0,1,Month-to-Month,1,Mailed Check,24.45,24.45,0.0,0,0.0,24.45,2,0,0,0,12.225,0.08333333333333333,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Churned,Price,Extra data charges
9137-NOQKA,1,80,0,0,South San Francisco,94080,37.654436,-122.426468,0,2,No Offer,1,7.03,0,0,No Internet,0.0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,19.2,37.2,0.0,0,14.06,51.26,1,0,0,0,19.2,0.16666666666666666,0.0,0.26801372474266105,1,1,0,0,0,0,0,0,0,1,0,1,0,0,Joined,No Churn,No Churn
9137-UIYPG,0,33,1,3,Butte City,95920,39.449794,-121.936372,1,35,No Offer,1,26.09,0,1,Fiber Optic,56.0,1,0,1,1,1,1,1,0,Month-to-Month,1,Bank Withdrawal,106.9,3756.45,34.47,150,913.15,4785.13,8,3,3,1,13.3625,2.9166666666666665,0.34285714285714286,0.1961801639220994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stayed,No Churn,No Churn
9138-EFSMO,1,54,1,3,Orosi,93647,36.600185,-119.175655,3,26,No Offer,1,24.17,0,1,Fiber Optic,75.0,0,0,0,0,0,1,1,1,One Year,0,Bank Withdrawal,78.95,2034.25,0.0,0,628.42,2662.67,5,0,2,1,15.790000000000001,2.1666666666666665,1.3846153846153848,0.23438712179984486,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Stayed,No Churn,No Churn
9139-TWBAS,0,34,1,0,Los Angeles,90014,34.043144,-118.251977,10,26,No Offer,0,0.0,0,1,Cable,28.0,1,1,1,0,1,0,0,0,One Year,0,Bank Withdrawal,47.85,1190.5,0.0,80,0.0,1270.5,5,3,1,0,9.57,2.1666666666666665,4.615384615384616,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stayed,No Churn,No Churn
9139-WQQDY,0,35,1,0,San Diego,92117,32.825086,-117.199424,1,49,No Offer,1,26.37,1,1,Fiber Optic,19.0,0,1,0,0,1,1,1,1,One Year,0,Mailed Check,100.45,4941.8,0.0,0,1292.13,6233.93,7,1,3,1,14.35,4.083333333333333,0.2448979591836735,0.20793250275981706,0,0,0,0,0,0,0,0,1,0,1,0,0,1,Churned,Dissatisfaction,Poor expertise of online support
